LAMMPS data file via write_data, version 29 Sep 2021, timestep = 110000

257 atoms
2 atom types

-0.07904887610868627 16.407317916108497 xlo xhi
-0.07904887610868627 16.407317916108497 ylo yhi
-0.07904887610868627 16.407317916108497 zlo zhi

Masses

1 14.007 # N
2 107.8682 # Ag

Atoms # atomic

3 2 1.9387784518827909 2.1748324611821293 3.7963405547391003 0 0 0
4 2 4.020045442820872 2.070350970046122 1.9238356878619696 0 0 0
5 2 2.0029700834834956 3.9647222574989405 1.7956080923478532 0 0 0
254 2 -0.06409256576523725 0.0023054255027826764 -0.028192613650353672 1 1 1
2 2 4.189415618613135 3.991435011173521 3.9152933135731605 0 0 0
9 2 6.1226995535558375 3.947548255378166 1.667382314669506 0 0 0
7 2 5.947495240958355 1.9136296784484401 3.7980991632979757 0 0 0
6 2 7.992232266048044 4.006102053620638 3.930916127159147 0 0 0
21 2 1.9532417217886326 8.010001693223215 2.0489388241621493 0 0 0
19 2 2.1356623047331516 6.201579508529284 3.909132382667215 0 0 0
32 2 0.0003310362401883066 5.990272038097488 1.8767778867423632 1 0 0
14 2 -0.03815551894876386 4.080566367393242 3.8637409934037827 1 0 0
20 2 4.134983652423067 5.974488058623792 1.6422286631224103 0 0 0
23 2 6.110726905189912 6.112435017828757 3.8662866888881156 0 0 0
67 2 1.9273530337935125 2.064857034116092 8.045510583815132 0 0 0
78 2 -0.07450424158925273 3.9467704318139827 8.144787165268193 1 0 0
80 2 -0.03663056584743486 2.003649935006359 5.936313750094395 1 0 0
114 2 3.946900081176537 -0.06088942198929316 8.137603591687498 0 1 0
126 2 -0.006835053080223669 0.03638751344840048 7.9542479730411415 1 1 0
71 2 6.091623388892035 1.8876146404856375 8.04326326848963 0 0 0
66 2 4.074036927434385 3.9410290922354827 8.107416962067848 0 0 0
68 2 4.139580772554628 1.8968144622816685 6.009624246234029 0 0 0
85 2 2.093083094599164 8.094194789100618 6.053512699730172 0 0 0
96 2 -0.01503862003912565 6.368832904514954 6.075986500384589 1 0 0
69 2 1.853898003280547 4.309467580226952 5.81887763917921 0 0 0
22 2 7.9940626362835925 8.08839726847153 4.159948491710648 0 0 0
87 2 6.105617655436689 5.793795894699294 8.084835830886115 0 0 0
73 2 6.245937657172656 4.0885416889829305 6.024035908760529 0 0 0
84 2 4.12679064264615 5.867164190533668 5.97380228865698 0 0 0
18 2 4.048883305669897 8.07064447281006 4.179756770115208 0 0 0
82 2 4.128523922354719 7.953284894332347 8.004913950534439 0 0 0
132 2 3.929580099680323 1.9570889604686594 10.107262331513395 0 0 0
131 2 1.8589099856099096 1.8882427934749402 12.122956215039391 0 0 0
181 2 1.9686973519855022 -0.07187369153570594 9.948490547360331 0 1 0
178 2 3.9705219520076174 -0.074735583087854 12.054051163207308 0 1 0
185 2 6.093894285224807 0.09120761462160104 10.066959833335925 0 1 0
137 2 6.01694594652381 3.761929812770871 10.167284261217677 0 0 0
134 2 7.8793320176186175 4.030751785273714 12.095765490607091 0 0 0
70 2 8.0439381742247 3.938427102511234 8.17178304752054 0 0 0
133 2 1.972856626183197 4.163430025482217 10.238499801187242 0 0 0
83 2 1.8066951189314968 6.120569408500396 8.20376556542218 0 0 0
149 2 1.8762189395030036 7.9739142057492955 10.143975553479397 0 0 0
153 2 5.940685557695984 8.10745731330214 10.129503369594637 0 0 0
148 2 4.10212745506279 6.086178579545254 10.123110513974787 0 0 0
86 2 8.085691060966756 8.114542438371945 8.20026021213489 0 0 0
152 2 7.898951864761064 6.005002958733842 10.059924822169037 0 0 0
150 2 8.097468439769017 8.050211846736847 12.08591457680578 0 0 0
130 2 3.983152352606057 3.7177529173323913 12.338333648010122 0 0 0
197 2 1.8199919448724642 3.8670639940320513 14.217195580834877 0 0 0
196 2 4.042194867584425 1.8558452164127952 14.360300007319816 0 0 0
195 2 2.1089440250903033 1.8947442810163801 16.348048873729905 0 0 0
199 2 6.277420202105047 1.758414334424326 16.209733048431683 0 0 0
135 2 6.062655007504069 1.7236303709939376 12.318073194945764 0 0 0
194 2 4.139997604148789 3.872153120979071 16.102153682372375 0 0 0
198 2 8.136163661704233 3.822246335546381 16.330737689717065 0 0 0
201 2 6.3016158079428894 3.7671500876969404 14.287795433194479 0 0 0
212 2 4.02219872185188 5.973153351150425 14.400440222549703 0 0 0
147 2 2.2105385501621204 5.988145327830502 12.384217391241375 0 0 0
211 2 1.969088320183332 6.043149162545475 16.264987926627597 0 0 0
151 2 5.871113751983567 5.9137351462329155 12.42464367904932 0 0 0
216 2 8.070079185024747 6.112535553446878 14.195317543920787 0 0 0
215 2 6.153942021938813 6.215735425716169 16.337592596440018 0 0 0
210 2 4.22011189649059 8.15018299074597 16.234766477549574 0 0 0
37 2 1.9281388042094414 12.27519464799987 1.8317890289122387 0 0 0
35 2 1.742197304418878 10.174078745216839 4.036870035941343 0 0 0
36 2 3.7940281241675717 9.971069116472899 2.1007918132868615 0 0 0
34 2 3.8068764914730227 12.262781984621729 3.911166078872167 0 0 0
41 2 5.991018965555638 12.018246711559426 2.079063430364403 0 0 0
25 2 6.014954067177987 8.257889607077493 1.9606129579010445 0 0 0
231 2 5.9750479086992065 10.266055602328978 -0.049233533610387126 0 0 1
51 2 1.7672496122284933 14.295328292719457 3.846750353204884 0 0 0
50 2 3.9197169079949647 16.237293651426768 3.7427331118120764 0 0 0
52 2 3.9526995381712737 14.200404908300527 1.7834578736913673 0 0 0
62 2 0.03704550488984121 16.37360122155951 3.7312619528301525 1 0 0
53 2 2.0507441394541956 16.389206215692077 1.71115253769374 0 0 0
55 2 6.092947942652575 14.326482745608494 3.9262051412305174 0 0 0
57 2 6.337410946041286 16.197428835558124 1.945228185065317 0 0 0
54 2 8.117313841145933 16.31674977131049 3.9059411565199724 0 0 0
112 2 -0.024464171366829733 10.195164634798003 6.003283502219318 1 0 0
94 2 -0.028281142236529624 8.3590655782888 7.895336055801268 1 0 0
100 2 3.8778628217930233 10.236927349528454 5.862500947390062 0 0 0
39 2 6.053885090529108 10.222261902831814 4.315925554502434 0 0 0
38 2 8.01563896936736 12.282019397273434 4.211727829063848 0 0 0
89 2 6.079614162085366 8.168485890199017 6.128117812479185 0 0 0
103 2 5.9898339325767695 10.151799238481077 8.079005826553074 0 0 0
101 2 1.6995574922918393 12.432410162930644 6.150066050326154 0 0 0
117 2 2.0102722501403285 16.403535748268393 5.958651017108376 0 0 0
116 2 3.892707053733619 14.125365874829239 6.161081666498024 0 0 0
128 2 0.06983868182947503 14.43561442815858 6.086102058192109 1 0 0
105 2 5.842527509793852 12.310629986783162 6.1038548755562365 0 0 0
118 2 8.058491053375082 16.370752418458252 7.994457716665316 0 0 0
121 2 5.85373549963305 16.28452282715709 6.1417563018045085 0 0 0
102 2 7.846420492182646 12.30826454175533 8.028700928189286 0 0 0
119 2 6.010640060333544 14.450459870047839 8.128000267927437 0 0 0
165 2 1.8979685068768035 12.089576145996453 10.428126980142812 0 0 0
164 2 3.827880193754289 10.069805532657043 10.117390706244615 0 0 0
146 2 3.9717575047078233 8.186929346706679 12.231537512177237 0 0 0
98 2 4.020714868462629 12.216193037156403 8.191181044910834 0 0 0
163 2 1.9606202835171476 10.051321223626458 12.209788399202006 0 0 0
99 2 1.891124442040133 10.24632235389191 8.234139765765594 0 0 0
169 2 5.923909854137387 12.284704566763525 10.059270030968062 0 0 0
167 2 6.095354731105981 10.172802951945949 11.979711779677963 0 0 0
168 2 7.920282416851909 10.379743411426373 10.007437234295553 0 0 0
166 2 8.00239311275606 12.180424773450135 12.132671830943888 0 0 0
179 2 1.921742611193622 14.228020756029688 12.020752654217906 0 0 0
115 2 1.9574218774922407 14.146265727132741 8.369075156563099 0 0 0
180 2 4.141324595856762 14.319480273431578 10.066108857523819 0 0 0
183 2 5.9240150477626905 14.315832361229218 12.282807069681875 0 0 0
184 2 7.95975660100866 14.503507795257937 10.138288138293692 0 0 0
227 2 2.036481412020405 10.172302874255832 16.290697555939985 0 0 0
162 2 3.8537885587322984 12.272002021969906 12.341745717062311 0 0 0
228 2 4.008406562443078 10.275725689439023 14.176434872273104 0 0 0
229 2 1.9383437555263638 12.184394262651992 14.332335386090081 0 0 0
213 2 1.966068918027681 8.166297068467925 14.366492747388289 0 0 0
232 2 8.014546917512662 10.109834799613562 14.304644122919896 0 0 0
226 2 4.150461550774383 12.080274888483798 16.400271020219275 0 0 0
230 2 8.047623178126313 12.262143881370928 16.2362007134615 0 0 0
233 2 6.037208964032615 12.154295032029081 14.192654461723066 0 0 0
217 2 6.012000652470896 8.258796376570794 14.18089757731505 0 0 0
214 2 8.069205174441718 8.292164011663024 16.381268080099808 0 0 0
243 2 1.6593332844983941 14.269730844129835 16.283755014900567 0 0 0
244 2 3.920254221902328 14.343664725909335 14.380130412099094 0 0 0
245 2 1.937459116012744 16.198543220436754 14.311887274998876 0 0 0
247 2 6.106225611566301 14.112947760574485 16.277895292006576 0 0 0
242 2 4.298495101393728 16.292596361651402 16.331616844717683 0 0 0
249 2 6.297688743245727 16.291265710736536 14.350126583495458 0 0 0
182 2 8.024731670451018 16.339521497339735 12.318952413222867 0 0 0
12 2 12.160243208379628 1.9011788264484621 1.9548421324343987 0 0 0
13 2 10.084101979776733 3.901218376461294 1.8395660163251941 0 0 0
8 2 8.170328197635145 1.9092417694528623 2.0253538083761633 0 0 0
203 2 10.096000969659858 1.738233295509891 -0.06927999896451238 0 0 1
11 2 10.116875557037552 1.8992291321355494 3.945340468361694 0 0 0
17 2 14.389086926769414 3.9715804847725265 2.0377131939817548 0 0 0
16 2 16.29772529434667 1.9790239900416347 1.8390876794147775 0 0 0
65 2 14.261211077721162 -0.021359608885069208 1.787956389748935 0 1 0
27 2 10.135138674587472 6.035527842886831 4.018426100506533 0 0 0
10 2 12.069877592678523 4.074770776089156 3.973135410802535 0 0 0
29 2 10.238325014332796 7.954560989483316 2.1072720148316906 0 0 0
24 2 8.182111042395947 6.1455754301479075 1.9738828070891667 0 0 0
218 2 12.088332733280787 7.978967285830086 0.006689524469183361 0 0 1
26 2 12.274886801037152 7.986004104786263 3.934902910220984 0 0 0
31 2 14.05277057273464 5.986439220143131 4.00747709507009 0 0 0
28 2 12.449861834596168 6.019676203275443 1.9280749975740243 0 0 0
222 2 16.37679745293895 8.08561797930046 -0.03190656922625757 0 0 1
33 2 14.409700659522697 7.953551165136483 2.069832873045576 0 0 0
75 2 10.202066512598073 1.9568236417577927 8.099305065044538 0 0 0
76 2 12.233329658104852 1.9894373727341481 6.089462667085692 0 0 0
77 2 10.116644422908065 3.838151768956445 5.975504785095736 0 0 0
72 2 8.185563031708723 1.9993652461038747 6.024062694289119 0 0 0
74 2 12.060138292206842 3.9789578293677774 8.148238121263175 0 0 0
15 2 14.090253631079769 1.9735350253468344 4.07139768679344 0 0 0
79 2 14.198153517973566 1.9587077439317442 8.07163179471152 0 0 0
92 2 12.240767566643918 6.070976917731185 6.239565190263983 0 0 0
91 2 9.939887665509652 5.917415650631316 7.930343004991903 0 0 0
88 2 8.233787602309885 5.959666908792646 5.948793079638789 0 0 0
93 2 10.104768862655144 8.083629861763932 6.063509125844206 0 0 0
97 2 14.17248821435426 8.09795751474465 6.0267378468313995 0 0 0
